NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
5004,E2721200098201,亀井中学校運動場,大阪府八尾市南亀井町4-1-48,,1,,1,,1,,,1,34.61406592,135.5787676,
5005,E2721200099201,南小阪合公園,大阪府八尾市南小阪合町1-61,,1,,1,,1,,,,34.62460994,135.6124825,
5006,E2721200100201,南植松公園,大阪府八尾市南植松町5-285,,1,,1,,1,,,,34.60935963,135.5917106,
5007,E2721200101201,龍華中学校運動場,大阪府八尾市南太子堂3-1-70,,1,,1,,1,,,1,34.61171272,135.5879076,
5008,E2721200102201,南太子堂公園,大阪府八尾市南太子堂3-78-1,,1,,1,,1,,,,34.60996466,135.5880105,
5009,E2721200103201,南本町第２公園,大阪府八尾市南本町4-19,,1,,1,,1,,,,34.62205841,135.6077836,
5010,E2721200105201,南本町第１公園,大阪府八尾市南本町8-66-1,,1,,1,,1,,,,34.61328871,135.6073704,
5011,E2721200131201,南木の本公園,大阪府八尾市南木の本2-13-35,,1,,1,,1,,,,34.605022,135.590225,
5012,E2721200106201,南木の本第２公園（南木の本防災公園）,大阪府八尾市南木の本3-1-1,,1,,1,,1,,,,34.60585691,135.5882799,
5013,E2721200109201,曙川公園,大阪府八尾市八尾木5-33-4,1,1,,1,,1,1,,,34.607427,135.616285,
5014,E2721200110201,曙川小学校運動場,大阪府八尾市八尾木東2-28,,1,,1,,1,,,1,34.60899459,135.6170018,
5015,E2721200111201,八尾木北第１公園,大阪府八尾市八尾木北4-68,,1,,1,,1,,,,34.61322136,135.6118726,
5016,E2721200112201,八尾木北第２公園,大阪府八尾市八尾木北6-96,,1,,1,,1,,,,34.6140273,135.6168431,
5017,E2721200113201,美園小学校運動場,大阪府八尾市美園町2-51-1,,1,,1,,1,,,1,34.63818918,135.5949637,
5018,E2721200114201,美園公園,大阪府八尾市美園町2-81-1,,1,,1,,1,,,,34.6369174,135.5950283,
5019,E2721200115201,（旧）中高安小学校運動場,大阪府八尾市服部川6-200,1,1,,1,,1,1,,1,34.62852883,135.6399066,
5020,E2721200116201,北山本小学校運動場,大阪府八尾市福万寺町2-1,,1,,1,,1,,,1,34.64368484,135.6209125,
5021,E2721200117201,北亀井町公園,大阪府八尾市北亀井町3-203,,1,,1,,1,,,,34.62092864,135.5772031,
5022,E2721200118201,北本町第１公園,大阪府八尾市北本町2-216,,1,,1,,1,,,,34.63184679,135.6025572,
5023,E2721200119201,八尾小学校運動場,大阪府八尾市本町1-1-65,,1,,1,,1,,,1,34.62620989,135.6013343,
5024,E2721200121201,本町第２公園,大阪府八尾市本町3-206-2,,1,,1,,1,,,,34.62687739,135.5958547,
5025,E2721200122201,明美第２公園,大阪府八尾市明美町1-1-1,,1,,1,,1,,,,34.62198049,135.6024708,
5026,E2721200123201,明美公園,大阪府八尾市明美町2-44-8,,1,,1,,1,,,,34.61846214,135.6025138,
5027,E2721200124201,木の本公園,大阪府八尾市木の本1-64,,1,,1,,1,,,,34.60068808,135.5876265,
5028,E2721200125201,安中小学校運動場,大阪府八尾市陽光園2-7-33,,1,,1,,1,,,1,34.61851696,135.6002454,
5029,E2721200126201,龍華東公園,大阪府八尾市龍華町1-1,,1,,1,,1,,,,34.62005134,135.5892797,
5030,E2721200127201,八尾中学校運動場,大阪府八尾市緑ヶ丘1-17,,1,,1,,1,,,1,34.63614067,135.6079494,
5031,E2721200128201,老原第２公園,大阪府八尾市老原2-63,,1,,1,,1,,,,34.60905815,135.6011318,
5032,E2721200129201,老原第１公園,大阪府八尾市老原7-43,,1,,1,,1,,,,34.60512089,135.5995339,
5033,E2721400004201,府立富田林支援学校,大阪府富田林市甘南備216,,1,,1,,1,,,1,34.45447787,135.5960166,
5034,E2721400005201,河川敷（旧）喜志プール横グラウンド,大阪府富田林市喜志町１－５先,,,,1,,1,,,,34.521515755812,135.61609892065,
5035,E2721400006201,久野喜台小学校,大阪府富田林市久野喜台1-16-1,1,,,1,,1,,,1,34.50010947,135.5627198,
5036,E2721400007201,金剛中央公園,大阪府富田林市久野喜台2-2,1,1,,1,,1,,,,34.49778741,135.5667784,
5037,E2721400009201,府立河南高等学校,大阪府富田林市錦ケ丘町1-15,,,,1,,1,,,1,34.499050622524,135.59167290281,
5038,E2721400010201,錦郡小学校,大阪府富田林市錦織南1-8-1,1,1,,1,,1,,,1,34.4788249,135.5822246,
5039,E2721400011201,大阪大谷大学,大阪府富田林市錦織北3-11-1,,,,1,,1,,,1,34.482655363261,135.57991948434,
5040,E2721400013201,金剛東中央公園,大阪府富田林市向陽台3-2,1,1,,1,,1,,,,34.50269466,135.5794008,
5041,E2721400057201,藤陽中学校,大阪府富田林市向陽台3-4-1,,,,1,,1,,,1,34.50513308,135.5793048,
5042,E2721400015201,向陽台小学校,大阪府富田林市向陽台5-1-1,,,,1,,1,,,1,34.50693956,135.5808021,
5043,E2721400017201,高辺台小学校,大阪府富田林市高辺台3-1-1,,,,1,,1,,,1,34.49974318,135.5692755,
5044,E2721400018201,第三中学校,大阪府富田林市佐備15,1,1,,1,,1,,,1,34.48653367,135.6071254,
5045,E2721400020201,石川河川公園,大阪府富田林市山中田町1-9,,,,1,,1,,,,34.501059313399,135.61134192155,
5046,E2721400021201,金剛中学校,大阪府富田林市寺池台1-1-1,,,,1,,1,,,1,34.4955602,135.5679989,
5047,E2721400022201,寺池台小学校,大阪府富田林市寺池台4-3-1,,,,1,,1,,,1,34.490462048559,135.56669095646,
5048,E2721400023201,新堂小学校,大阪府富田林市若松町4-5-4,1,,,1,,1,,,1,34.50808408,135.6093788,
5049,E2721400024201,第一中学校,大阪府富田林市寿町1-3-5,,,,1,,1,,,1,34.49951025,135.5946074,
5050,E2721400025201,明治池中学校,大阪府富田林市小金台2-11-1,,,,1,,1,,,1,34.4974776,135.5816809,
5051,E2721400026201,小金台小学校,大阪府富田林市小金台3-11-1,,,,1,,1,,,1,34.49673228,135.5798926,
5052,E2721400027201,富田林小学校,大阪府富田林市常盤町16-20,1,,,1,,1,,,1,34.49953915,135.5979782,
5053,E2721400028201,川西小学校,大阪府富田林市新家1-3-1,1,,,1,,1,,,1,34.4934979383,135.58784827687,
5054,E2721400029201,第二中学校,大阪府富田林市新家1-4-1,,,,1,,1,,,1,34.49294083,135.5863032,
5055,E2721400030201,河川敷若松東グラウンド,大阪府富田林市新堂２６４２－１先,,,,1,,1,,,,34.50482426,135.6137592,
5056,E2721400031201,河川敷喜志グラウンド,大阪府富田林市西条町１－９４４先,,,,1,,1,,,,34.516040034917,135.6194355,
5057,E2721400032201,河川敷川西グラウンド,大阪府富田林市西板持町１－１２６先,,,,1,,1,,,,34.49317632,135.5985488,
5058,E2721400033201,河川敷西板持グラウンド,大阪府富田林市西板持町４－４先,,,,1,,1,,,,34.48754337,135.5939891,
5059,E2721400035201,ＰＬ学園グラウンド,大阪府富田林市大字喜志2055,1,1,,1,,1,,,,34.52228458,135.5977486,
5060,E2721400036201,初芝富田林中学校・高等学校,大阪府富田林市大字彼方1801,,1,,1,,1,,,1,34.47217111,135.5900838,
5061,E2721400037201,府立富田林中学校・高等学校,大阪府富田林市谷川町4-30,,,,1,,1,,,1,34.498097899898,135.59867825922,
5062,E2721400038201,津々山台公園,大阪府富田林市津々山台2-3,1,1,,1,,1,,,,34.49575369,135.5770244,
5063,E2721400039201,府立金剛高等学校,大阪府富田林市藤沢台2-1-1,,,,1,,1,,,1,34.503573575345,135.57374733374,
5064,E2721400040201,藤沢台小学校,大阪府富田林市藤沢台2-3-1,,,,1,,1,,,1,34.50526092946,135.57344407126,
5065,E2721400041201,葛城中学校,大阪府富田林市藤沢台3-4-1,,,,1,,1,,,1,34.50390857,135.5695005,
5066,E2721400042201,藤沢台公園,大阪府富田林市藤沢台5-1,1,1,,1,,1,,,,34.50704463,135.5714722,
5067,E2721400043201,大伴小学校,大阪府富田林市南大伴町1-2-20,1,,,1,,1,,,1,34.4974375,135.6169249,
5068,E2721400045201,喜志中学校,大阪府富田林市梅の里1-7-1,,,,1,,1,,,1,34.52372776,135.598684,
5069,E2721400046201,喜志西小学校,大阪府富田林市梅の里4-6-1,,,,1,,1,,,1,34.52647155,135.5930088,
5070,E2721400048201,彼方小学校西館,大阪府富田林市彼方411,,,,1,,1,,,1,34.47990574,135.5904202,
5071,E2721400050201,河川敷石川グラウンド,大阪府富田林市富田林町１８先,,,,1,,1,,,,34.49815878,135.6026663,
5072,E2721400051201,伏見堂ちびっこ老人憩いの広場,大阪府富田林市伏見堂362-1,1,1,,1,,1,,,,34.468281770946,135.58455583579,
5073,E2721400052201,結のぞみ病院,大阪府富田林市伏見堂95,,1,,1,,1,,,1,34.472346,135.580421,
5074,E2721400053201,伏山台小学校,大阪府富田林市伏山2-1-1,,,,1,,1,,,1,34.48830822,135.5629819,
5075,E2721400055201,喜志小学校,大阪府富田林市木戸山町1-36,1,,,1,,1,,,1,34.5243789,135.6115266,
5076,E2720300001201,熊野田公園,大阪府豊中市旭丘60-3,,,,1,,1,,,,34.785301730714,135.47957836364,
5077,E2720300002201,さくら広場,大阪府豊中市稲津町1-11,,,,1,,,,,,34.753679973491,135.47562289166,
5078,E2720300004201,谷田公園,大阪府豊中市岡町南1-142,,,,1,,,,,,34.77637927,135.46413766,
5079,E2720300005201,ともだちこども園,大阪府豊中市岡町北3-13-7,1,,1,,,,,,1,34.781816,135.460479,
5080,E2720300006201,轟木公園,大阪府豊中市岡町北3-39,,,,1,,1,,,,34.78108427,135.46039619,
5081,E2720300007201,克明小学校体育館及び校舎の一部,大阪府豊中市岡町北3-4-1,1,,1,,,,,,1,34.781195,135.46338,
5082,E2720300007202,克明小学校グラウンド,大阪府豊中市岡町北3-4-1,,,,1,,,,,1,34.781606587239,135.4632392502,
5083,E2720300008201,岡町図書館,大阪府豊中市岡町北3-4-2,1,,1,,,,,,1,34.780356,135.463509,
5084,E2720300010201,第二中学校体育館及び校舎の一部,大阪府豊中市宮山町2-1-1,1,,1,,,,,,1,34.806115,135.461419,
5085,E2720300010202,第二中学校グラウンド,大阪府豊中市宮山町2-1-1,,,,1,,,,,1,34.805440786105,135.46142547008,
5086,E2720300011201,赤坂上池公園,大阪府豊中市宮山町3-80-1,,,,1,,1,,,,34.80786947727,135.45950199815,
5087,E2720300013201,玉井町西公園,大阪府豊中市玉井町3-103-1,,,,1,,,,,,34.786240370927,135.45395530054,
5088,E2720300014201,久保公園,大阪府豊中市玉井町3-146-1,,,,1,,,,,,34.78773082,135.45403329,
5089,E2720300015201,熊野東公園,大阪府豊中市熊野町2-93-2,,,,1,,,,,,34.789182805319,135.4838001651,
5090,E2720300016201,八坂公園,大阪府豊中市熊野町3-30,,,,1,,,,,,34.790467868376,135.48352587784,
5091,E2720300017202,第十五中学校グラウンド,大阪府豊中市熊野町3-8-1,,,,1,,,,,,34.790988050459,135.48563517791,
5092,E2720300017201,第十五中学校体育館及び校舎の一部,大阪府豊中市熊野町3-8-1,1,,1,,,,,,,34.791307103787,135.48559553425,
5093,E2720300018201,熊野北公園,大阪府豊中市熊野町4-198,,,,1,,,,,,34.789639623322,135.4791233639,
5094,E2720300021202,第三中学校グラウンド,大阪府豊中市栗ケ丘町1-1,,,,1,,1,,,,34.785158531447,135.47386473544,
5095,E2720300021201,第三中学校体育館及び校舎の一部,大阪府豊中市栗ケ丘町1-1,1,1,1,,,,,,,34.78570044067,135.47402566798,
5096,E2720300022201,蛍池こども園,大阪府豊中市蛍池西町1-18-5,1,,1,,,,,,1,34.793838,135.445696,
5097,E2720300023201,蛍池センター,大阪府豊中市蛍池中町1-1-1,1,1,1,,,,,,1,34.791344,135.450547,
5098,E2720300024202,蛍池小学校グラウンド,大阪府豊中市蛍池中町1-15-1,,,,1,,,,,1,34.789916335659,135.44836287821,
5099,E2720300024201,蛍池小学校体育館及び校舎の一部,大阪府豊中市蛍池中町1-15-1,1,,1,,,,,,1,34.790285,135.448327,
5100,E2720300025201,麻田公園,大阪府豊中市蛍池中町1-91,,,,1,,,,,,34.79124542,135.44916493,
5101,E2720300026201,蛍ヶ池公園,大阪府豊中市蛍池中町4-67-5,,,,1,,,,,,34.79631615,135.44775608,
5102,E2720300027202,第十八中学校グラウンド,大阪府豊中市蛍池中町4-7-1,,,,1,,,,,1,34.79525,135.447113,
5103,E2720300027201,第十八中学校体育館及び校舎の一部,大阪府豊中市蛍池中町4-7-1,1,,1,,,,,,1,34.795368,135.447086,
5104,E2720300028201,人権平和センター蛍池,大阪府豊中市蛍池北町2-3-1,1,,1,,,,,,1,34.797709,135.444722,
5105,E2720300029201,蛍池北青少年運動広場,大阪府豊中市蛍池北町3-3,,,,1,,,,,,34.796027434567,135.44329696366,
5106,E2720300030201,原田小学校体育館及び校舎の一部,大阪府豊中市原田元町1-17-1,1,,1,,,,,,1,34.774012,135.461109,
5107,E2720300030202,原田小学校グラウンド,大阪府豊中市原田元町1-17-1,,,,1,,,,,1,34.773515247701,135.46103127888,
5108,E2720300031201,原田公園,大阪府豊中市原田元町1-37,,,,1,,,,,,34.774710411696,135.4586310551,
5109,E2720300032201,原田こども園,大阪府豊中市原田元町2-22-1,1,,1,,,,,,1,34.77177,135.459706,
5110,E2720300035201,野畑南公園,大阪府豊中市向丘2-1-1,,,,1,,1,,,,34.808135216343,135.4703494263,
5111,E2720300036201,野畑小学校体育館及び校舎の一部,大阪府豊中市向丘3-1-1,1,,1,,,,,,1,34.81236,135.473419,
5112,E2720300036202,野畑小学校グラウンド,大阪府豊中市向丘3-1-1,,,,1,,,,,1,34.812150046495,135.47245054751,
5113,E2720300038201,桜の町公園,大阪府豊中市桜の町2-38-17,,,,1,,,,,,34.799097626301,135.46485013708,
5114,E2720300040201,内田公園,大阪府豊中市桜の町4-94-1,,,,1,,,,,,34.801933289831,135.46633820293,
5115,E2720300041202,桜井谷東小学校グラウンド,大阪府豊中市桜の町7-5-1,,,,1,,,,,1,34.805199,135.46953,
5116,E2720300041201,桜井谷東小学校体育館及び校舎の一部,大阪府豊中市桜の町7-5-1,1,,1,,,,,,1,34.805389,135.469023,
5117,E2720300280201,ＳＯＭＰＯケアそんぽの家Ｓ庄内,大阪府豊中市三和町1-2-23,1,,1,,,,,,,34.743217,135.47374,
5118,E2720300044201,菰江公園,大阪府豊中市三和町3-138-2,,,,1,,1,,,,34.74114509,135.47399854,
5119,E2720300046201,山ノ上公園,大阪府豊中市山ノ上町21,,,,1,,,,,,34.78137333,135.45547871,
5120,E2720300047201,てらうちこども園,大阪府豊中市寺内1-12-1,1,,1,,,,,,1,34.772034,135.492231,
5121,E2720300048201,寺内小学校体育館及び校舎の一部,大阪府豊中市寺内2-15-1,1,,1,,,,,,1,34.771711,135.494129,
5122,E2720300048202,寺内小学校グラウンド,大阪府豊中市寺内2-15-1,,,,1,,,,,1,34.771438771047,135.49338314622,
5123,E2720300049201,第十三中学校体育館及び校舎の一部,大阪府豊中市柴原町2-14-1,1,,1,,,,,,1,34.798125,135.459853,
5124,E2720300049202,第十三中学校グラウンド,大阪府豊中市柴原町2-14-1,,,,1,,,,,1,34.798909714205,135.45991144777,
5125,E2720300050201,柴原南公園,大阪府豊中市柴原町2-85-1,,,,1,,,,,,34.798420677357,135.46046004097,
5126,E2720300051202,桜井谷小学校グラウンド,大阪府豊中市柴原町3-11-1,,,,1,,,,,1,34.803325034004,135.46293894762,
5127,E2720300051201,桜井谷小学校体育館及び校舎の一部,大阪府豊中市柴原町3-11-1,1,,1,,,,,,1,34.803775,135.462925,
5128,E2720300052201,桜井谷こども園,大阪府豊中市柴原町3-11-35,1,,1,,,,,,1,34.804548,135.462495,
5129,E2720300053201,柴原体育館,大阪府豊中市柴原町4-4-18,1,,1,,,,,,1,34.800401,135.45956,
5130,E2720300055201,見徳山公園,大阪府豊中市柴原町5-7-1,,,,1,,,,,,34.801827035764,135.46094099654,
5131,E2720300056201,野畑公園,大阪府豊中市春日町2-65,,,,1,,,,,,34.809086398152,135.46672488958,
5132,E2720300057201,野畑図書館,大阪府豊中市春日町4-11-1,1,,1,,,,,,1,34.811501,135.4701,
5133,E2720300058201,春日北公園,大阪府豊中市春日町5-1906,,,,1,,,,,,34.815057286956,135.47258947931,
5134,E2720300059201,勝部センター,大阪府豊中市勝部1-5-8,1,,1,,,,,,1,34.774758,135.45578,
5135,E2720300060201,勝部広場,大阪府豊中市勝部2-8,,,,1,,,,,,34.773776218759,135.45471414594,
5136,E2720300061201,勝部３丁目児童遊園,大阪府豊中市勝部3-1816,,,,1,,,,,,34.778556665996,135.45453282853,
5137,E2720300062201,小曽根南公園,大阪府豊中市小曾根5-41,,,,1,,,,,,34.75479145,135.48630717,
5138,E2720300063201,小曽根公園,大阪府豊中市小曽根1-1647,,,,1,,,,,,34.760144301817,135.48565246216,
5139,E2720300065201,小曽根小学校体育館及び校舎の一部,大阪府豊中市小曽根1-2-1,1,,1,,,,,,1,34.763734,135.484548,
5140,E2720300065202,小曽根小学校グラウンド,大阪府豊中市小曽根1-2-1,,,,1,,,,,1,34.763393593301,135.48427132959,
5141,E2720300067201,羽鷹池公園,大阪府豊中市少路1-2100,,,,1,,1,,,,34.804876022052,135.47364332918,
5142,E2720300068201,少路１丁目公園,大阪府豊中市少路1-2105,,,,1,,,,,,34.804997151958,135.47420551979,
5143,E2720300069202,旧島田小学校グラウンド,大阪府豊中市庄内栄町2-20-1,,,,1,,,,,1,34.748727262859,135.46485544588,
5144,E2720300069201,旧島田小学校体育館及び校舎の一部,大阪府豊中市庄内栄町2-20-1,1,,1,,,,,,1,34.749153,135.465073,
5145,E2720300071201,庄内公園,大阪府豊中市庄内栄町4-30,,,,1,,,,,,34.74550313,135.46751862,
5146,E2720300072201,第七中学校体育館及び校舎の一部,大阪府豊中市庄内栄町5-10-1,1,,1,,,,,,1,34.744993,135.465821,
5147,E2720300072202,第七中学校グラウンド,大阪府豊中市庄内栄町5-10-1,,,,1,,1,,,1,34.744445935343,135.46583346452,
5148,E2720300074201,島田公園,大阪府豊中市庄内幸町1-173,,,,1,,,,,,34.753678613311,135.46864906214,
5149,E2720300076201,庄内北公園,大阪府豊中市庄内幸町1-71-3,,,,1,,,,,,34.752642900557,135.47012675024,
5150,E2720300077201,庄内幸町ひろば,大阪府豊中市庄内幸町3-77-1,,,,1,,,,,,34.748574740227,135.47000054814,
5151,E2720300272201,庄内さくら学園グランド,大阪府豊中市庄内幸町4-29-2,,,,1,,1,,,1,34.746341,135.469547,
5152,E2720300272202,庄内さくら学園体育館及び校舎の一部,大阪府豊中市庄内幸町4-29-2,1,,1,,,,,,1,34.746504,135.470014,
5153,E2720300080201,西町公園,大阪府豊中市庄内西町4-55,,,,1,,,,,,34.745904434372,135.47352744535,
5154,E2720300274201,イオンタウン豊中庄内,大阪府豊中市庄内西町5-1-22,1,,1,,,,,,,34.744264,135.47559,
5155,E2720300082201,庄内東公園,大阪府豊中市庄内東町6-78,,,,1,,,,,,34.7450348912,135.47786109185,
5156,E2720300087201,庄本公園,大阪府豊中市庄本町3-128-1,,,,1,,,,,,34.74032184,135.46042233,
5157,E2720300278201,ＳＯＭＰＯケアそんぽの家豊中庄本町,大阪府豊中市庄本町3-9-20,1,,1,,,,,,,34.739845,135.46149,
5158,E2720300088202,庄内西小学校グラウンド,大阪府豊中市庄本町4-1-10,,,,1,,,,,1,34.738703981462,135.46162163375,
5159,E2720300088201,庄内西小学校体育館及び校舎の一部,大阪府豊中市庄本町4-1-10,1,,1,,,,,,1,34.739024,135.461539,
5160,E2720300089201,上新田１丁目公園,大阪府豊中市上新田1-1-13,,,,1,,,,,,34.802621032417,135.49463136827,
